Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
5034639161,"Mar 30, 2021, 1:02:33 AM",tryna find my rhythm ,Run,,1759,5.03,,,false,,activities/5034639161.gpx,,,1759.0,1759.0,5037.10009765625,5.800000190734863,2.8636157512664795,12.159736633300781,12.259737014770508,21.5,33.70000076293945,1.899999976158142,-0.0019852693658322096,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5043.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047172647,"Apr 1, 2021, 1:13:25 AM",oof ,Run,"didn’t eat or drink enough water, crampin like a mf",1277,3.71,,,false,,activities/5047172647.gpx,,,1277.0,1275.0,3718.0,5.199999809265137,2.9160783290863037,10.626667022705078,10.026666641235352,21.5,32.5,2.9000000953674316,0.016137707978487015,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052988489,"Apr 2, 2021, 3:13:37 AM",pushin distance slowly w/ raj,Run,,2720,6.50,,,false,,activities/5052988489.gpx,,,2720.0,2680.0,6501.60009765625,6.300000190734863,2.4259700775146484,16.963119506835938,16.06311798095703,21.5,33.79999923706055,3.5999999046325684,0.013842746615409851,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6512.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058724960,"Apr 3, 2021, 1:20:49 AM",fern takes me to a trail for the first time,Run,,5311,12.08,,,false,,activities/5058724960.gpx,,,5311.0,4965.0,12080.5,8.199999809265137,2.4331319332122803,56.3263053894043,56.3263053894043,2.5,18.799999237060547,6.199999809265137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,12147.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099088723,"Apr 10, 2021, 12:42:19 AM",short run with pascally,Run,,1052,3.04,,,false,,activities/5099088723.gpx,,,1052.0,1043.0,3042.800048828125,4.400000095367432,2.917353868484497,8.930649757385254,8.830650329589844,23.700000762939453,27.200000762939453,3.299999952316284,0.003286446677520871,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3048.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169996777,"Apr 22, 2021, 1:54:13 AM",run w/ danny boy,Run,kinda windy today,2026,4.95,,,false,,activities/5169996777.gpx,,,2026.0,2020.0,4951.0,5.900000095367432,2.4509902000427246,14.385217666625977,14.285200119018555,21.5,33.79999923706055,2.9000000953674316,0.0020197939593344927,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4958.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233346093,"May 3, 2021, 1:22:50 AM",been way too long since the last one,Run,,1712,4.96,,,false,,activities/5233346093.gpx,,,1712.0,1699.0,4960.5,5.300000190734863,2.919658660888672,14.396615982055664,14.296616554260254,21.5,33.79999923706055,2.799999952316284,0.0020159257110208273,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4968.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243725702,"May 5, 2021, 12:40:19 AM",runski with aaron,Run,,2312,5.24,,,false,,activities/5243725702.gpx,,,2312.0,2052.0,5242.2001953125,3.700000047683716,2.554678440093994,14.387208938598633,14.08720874786377,21.5,33.70000076293945,3.9000000953674316,0.0057227881625294685,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5251.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369964483,"May 28, 2021, 2:04:18 AM",jogski with ferndog ,Run,"",8060,11.48,,,false,,activities/5369964483.gpx,,,8060.0,6321.0,11480.2001953125,7.400000095367432,1.8162000179290771,38.24325180053711,38.24330139160156,2.700000047683716,18.799999237060547,44.400001525878906,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11526.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392032980,"Jun 1, 2021, 12:28:13 AM",post back w/ raj,Run,hot af,2509,5.41,,,false,,activities/5392032980.gpx,,,2509.0,2375.0,5409.7998046875,3.5,2.277810573577881,14.344051361083984,14.044051170349121,21.5,33.70000076293945,3.799999952316284,0.005545491352677345,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5419.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427198811,"Jun 7, 2021, 1:56:36 AM",feel poopers,Run,,1965,5.42,,,false,,activities/5427198811.gpx,,,1965.0,1925.0,5424.0,6.300000190734863,2.817662239074707,14.397631645202637,14.1976318359375,21.5,33.79999923706055,3.700000047683716,0.003687315620481968,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5433.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477141881,"Jun 16, 2021, 12:03:24 AM",run,Run,,2014,5.51,,,false,,activities/5477141881.gpx,,,2014.0,1911.0,5512.7998046875,4.699999809265137,2.884772300720215,19.214445114135742,10.814444541931152,21.5,41.0,3.700000047683716,0.15237265825271606,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5536.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703209039,"Jul 28, 2021, 10:38:24 PM",zooweemama it’s been over a month,Run,,1600,3.96,,,false,,activities/5703209039.gpx,,,1600.0,1586.0,3967.10009765625,4.300000190734863,2.50132417678833,10.089911460876465,9.989911079406738,25.700000762939453,33.70000076293945,3.5,0.0025207330472767353,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3973.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4794375896453857,,,,
6208562577,"Nov 3, 2021, 11:30:44 PM",first run in riv,Run,,2112,4.99,,,false,,activities/6208562577.gpx,,,2112.0,2028.0,4991.64990234375,4.118066310882568,2.4613659381866455,50.006248474121094,52.10625076293945,303.70001220703125,356.3999938964844,12.135936737060547,-0.042070258408784866,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5046.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3634705543518066,36.400001525878906,,,
6393395982,"Dec 17, 2021, 5:32:00 AM",feelin fat,Run,,1583,4.02,,,false,,activities/6393395982.gpx,,,1583.0,1578.0,4027.909912109375,5.77001953125,2.5525410175323486,10.049637794494629,9.949637413024902,25.700000762939453,33.79999923706055,2.096437454223633,0.002482677111402154,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4033.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5444788932800293,0.0,,,
6445209598,"Dec 30, 2021, 6:24:10 AM",idk,Run,,1833,4.97,,,false,,activities/6445209598.gpx,,,1833.0,1826.0,4971.31982421875,4.747949123382568,2.7225191593170166,14.294333457946777,14.294333457946777,21.399999618530273,33.79999923706055,1.9193776845932007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4978.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7121222019195557,0.0,,,
6456827607,"Jan 1, 2022, 4:21:17 PM",first run of 2022,Run,,1963,5.47,,,false,,activities/6456827607.gpx,,,1963.0,1952.0,5470.419921875,5.004000663757324,2.802469253540039,14.364019393920898,14.364019393920898,21.399999618530273,33.79999923706055,2.9821624755859375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5481.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7867650985717773,0.0,,,
